event_id,hourly_prod_id,event_type,cause_family,organ,element,operator_action,duration_minutes,comment
EV_747f84b4,HP_22eccd27,planned_maintenance,maintenance,maintenance,planned,maintenance,2,Generated production event
EV_2ebaaa20,HP_358c7bca,short_break,planned,human,break,break,10,Alternating daily break
EV_1ebfbc5c,HP_358c7bca,other,other,unknown,unknown,unknown,18,Generated production event
EV_47e76033,HP_358c7bca,small_product_output,process,upstream_process,throughput,process check,1,Generated production event
EV_57a44b7b,HP_5999bcf2,short_break,planned,human,break,break,10,Alternating daily break
EV_e7f82987,HP_5999bcf2,cleaning,planned,line,cleaning,cleaning,16,Generated production event
EV_0af829b8,HP_07300ee7,short_break,planned,human,break,break,10,Alternating daily break
EV_6c398022,HP_07300ee7,empty_tray_before_stacker,process,stacker,tray_supply,tray refill,11,Generated production event
EV_9b67b3c8,HP_07300ee7,sticker_roll_change,changeover,labeling_unit,sticker_roll,roll change,7,Generated production event
EV_ddecbec3,HP_07300ee7,destacker_jam,mechanical,destacker,tray_flow,tray clearance,1,Generated production event
EV_9ff8c484,HP_e72dc3dd,short_break,planned,human,break,break,10,Alternating daily break
EV_7d1958a9,HP_e72dc3dd,sticker_application_fault,process,labeling_unit,applicator,sticker adjustment,10,Generated production event
EV_4723cdbb,HP_e72dc3dd,poor_material_supply,organization,supply_chain,logistics,supply adjustment,3,Generated production event
EV_5e0f875e,HP_e72dc3dd,intermediate_changeover,changeover,line,format,changeover,2,Generated production event
EV_eee57496,HP_cba14b61,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,15,Generated production event
EV_5a2bcfa0,HP_cba14b61,base_plate_transfer_fault,mechanical,base_plate_system,transfer,plate transfer,8,Generated production event
EV_7c52a74c,HP_cba14b61,sticker_application_fault,process,labeling_unit,applicator,sticker adjustment,3,Generated production event
EV_4952d4b0,HP_cba14b61,conveyor_output_jam,mechanical,outfeed_conveyor,product_flow,jam removal,1,Generated production event
EV_f7e73d97,HP_d5c7ae3a,other,other,unknown,unknown,unknown,13,Generated production event
EV_e30668ff,HP_d5c7ae3a,destacker_jam,mechanical,destacker,tray_flow,tray clearance,4,Generated production event
EV_27b40703,HP_d5c7ae3a,door_safety_fault,electrical,safety_system,safety_door,reset safety,4,Generated production event
EV_b7bec235,HP_d5c7ae3a,date_marking_change,changeover,printing_unit,date_format,date setup,1,Generated production event
EV_782e3556,HP_70d782b6,date_marking_change,changeover,printing_unit,date_format,date setup,17,Generated production event
EV_aebbaf7a,HP_70d782b6,unplanned_maintenance,maintenance,maintenance,unplanned,maintenance,3,Generated production event
EV_515120c0,HP_70d782b6,base_plate_transfer_fault,mechanical,base_plate_system,transfer,plate transfer,3,Generated production event
EV_3e998cb3,HP_70d782b6,film_retake,process,film_unit,film,film reposition,1,Generated production event
EV_7db04417,HP_4562297c,planned_maintenance,maintenance,maintenance,planned,maintenance,19,Generated production event
EV_0adfbe8a,HP_4562297c,paper_roll_change,changeover,printing_unit,paper_roll,roll change,3,Generated production event
EV_2fd26ecb,HP_4562297c,product_length_out_of_range,quality,measurement_system,length_control,product rejection,3,Generated production event
EV_e5691077,HP_4562297c,cassette_sticker_adjustment,process,labeling_unit,cassette,cassette adjust,1,Generated production event
EV_ac075c0e,HP_2497ee68,unknown_event,other,unknown,unknown,unknown,17,Generated production event
EV_b5686d5b,HP_2497ee68,delta_sensor_fault_2,electrical,delta_robot,sensor,sensor check,4,Generated production event
EV_6a5218c6,HP_2497ee68,weigher_tank_change,changeover,weigher,tank,tank change,3,Generated production event
EV_25436169,HP_2497ee68,unknown_event,other,unknown,unknown,unknown,3,Generated production event
EV_92c14ba2,HP_540bbc6c,destacker_jam,mechanical,destacker,tray_flow,tray clearance,12,Generated production event
EV_b288d3bc,HP_540bbc6c,paper_roll_change,changeover,printing_unit,paper_roll,roll change,3,Generated production event
EV_35bf3234,HP_540bbc6c,unplanned_maintenance,maintenance,maintenance,unplanned,maintenance,8,Generated production event
EV_4da9e84e,HP_540bbc6c,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,2,Generated production event
EV_01e7847c,HP_0e8e86bf,base_plate_transfer_fault,mechanical,base_plate_system,transfer,plate transfer,19,Generated production event
EV_8431d5ca,HP_0e8e86bf,small_product_output,process,upstream_process,throughput,process check,3,Generated production event
EV_e2719c79,HP_0e8e86bf,cleaning,planned,line,cleaning,cleaning,2,Generated production event
EV_9b8fca6b,HP_fd98dcf8,short_break,planned,human,break,break,10,Alternating daily break
EV_4f4cd666,HP_fd98dcf8,case_packer_format_change,changeover,case_packer,format,format change,7,Generated production event
EV_92c476cb,HP_fd98dcf8,outfeed_conveyor_failure,mechanical,case_packer,conveyor,product evacuation,1,Generated production event
EV_29344612,HP_ef35d81f,short_break,planned,human,break,break,10,Alternating daily break
EV_8756fc29,HP_ef35d81f,unknown_event,other,unknown,unknown,unknown,6,Generated production event
EV_db5465cd,HP_ef35d81f,small_product_output,process,upstream_process,throughput,process check,3,Generated production event
EV_9ac74c83,HP_e734091e,short_break,planned,human,break,break,10,Alternating daily break
EV_bf958747,HP_e734091e,delta_sensor_fault_2,electrical,delta_robot,sensor,sensor check,8,Generated production event
EV_0ce9c03a,HP_e734091e,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,2,Generated production event
EV_d1c5dd08,HP_8dea4e53,short_break,planned,human,break,break,10,Alternating daily break
EV_ea92eee4,HP_8dea4e53,meeting,planned,organization,meeting,meeting,5,Generated production event
EV_bbc5d9b0,HP_8dea4e53,stacker_jam,mechanical,stacker,tray_flow,tray clearance,2,Generated production event
EV_ec4612c3,HP_d28db7a9,short_break,planned,human,break,break,10,Alternating daily break
EV_505ae67c,HP_d28db7a9,other,other,unknown,unknown,unknown,5,Generated production event
EV_c8297cd1,HP_d28db7a9,article_code_change,changeover,control_system,article_code,code update,6,Generated production event
EV_5cf6e02e,HP_43f67a05,short_break,planned,human,break,break,10,Alternating daily break
EV_abacd796,HP_43f67a05,delta_sensor_fault_2,electrical,delta_robot,sensor,sensor check,8,Generated production event
EV_eae3e972,HP_ed69127a,short_break,planned,human,break,break,10,Alternating daily break
EV_1caf16e3,HP_ed69127a,product_length_out_of_range,quality,measurement_system,length_control,product rejection,4,Generated production event
EV_857caad6,HP_ed69127a,door_safety_fault,electrical,safety_system,safety_door,reset safety,3,Generated production event
EV_555b1a14,HP_bf779bda,conveyor_output_jam,mechanical,outfeed_conveyor,product_flow,jam removal,12,Generated production event
EV_ace9c0c3,HP_bf779bda,case_packer_format_change,changeover,case_packer,format,format change,9,Generated production event
EV_dc1711a3,HP_bf779bda,machine_warmup,planned,machine,startup,warmup,4,Generated production event
EV_30f2449f,HP_12a84a69,axis_collision,mechanical,robot_axis,axis,axis reset,12,Generated production event
EV_7783005c,HP_12a84a69,poor_material_supply,organization,supply_chain,logistics,supply adjustment,16,Generated production event
EV_a27e4dee,HP_5565a782,material_shortage,organization,supply_chain,raw_material,material supply,11,Generated production event
EV_a1bb84d7,HP_5565a782,product_detachment_fault,mechanical,delta_robot,gripper,product pick,8,Generated production event
EV_de7083aa,HP_5565a782,paper_roll_change,changeover,printing_unit,paper_roll,roll change,6,Generated production event
EV_dcfadb31,HP_a20cf0ba,label_ribbon_replacement,operator,labeling_unit,ribbon,ribbon replacement,13,Generated production event
EV_82f3b098,HP_a20cf0ba,tray_blocked_in_stacker,mechanical,stacker,guide,tray alignment,10,Generated production event
EV_8d92ecd0,HP_a20cf0ba,weigher_tank_change,changeover,weigher,tank,tank change,2,Generated production event
EV_b4ed3604,HP_18526ee0,missing_film_imprint,quality,printing_unit,print_head,print check,5,Generated production event
EV_e8aeb1cc,HP_18526ee0,paper_roll_change,changeover,printing_unit,paper_roll,roll change,5,Generated production event
EV_4cd21d95,HP_18526ee0,paper_roll_change,changeover,printing_unit,paper_roll,roll change,12,Generated production event
EV_be8fd250,HP_18526ee0,tray_blocked_in_stacker,mechanical,stacker,guide,tray alignment,5,Generated production event
EV_c76911df,HP_36e7f174,conveyor_output_jam,mechanical,outfeed_conveyor,product_flow,jam removal,12,Generated production event
EV_6a20f56e,HP_36e7f174,cassette_sticker_adjustment,process,labeling_unit,cassette,cassette adjust,10,Generated production event
EV_e995af34,HP_36e7f174,planned_maintenance,maintenance,maintenance,planned,maintenance,6,Generated production event
EV_45832c9c,HP_d6f1f6ef,sticker_roll_change,changeover,labeling_unit,sticker_roll,roll change,4,Generated production event
EV_5ac346cd,HP_d6f1f6ef,poor_material_supply,organization,supply_chain,logistics,supply adjustment,16,Generated production event
EV_8a82ef68,HP_d6f1f6ef,missing_film_imprint,quality,printing_unit,print_head,print check,8,Generated production event
EV_effa96da,HP_d6f1f6ef,delta_sensor_fault_1,electrical,delta_robot,sensor,sensor check,1,Generated production event
EV_8fd0f017,HP_aa3b7453,small_product_output,process,upstream_process,throughput,process check,19,Generated production event
EV_d3d6fbb0,HP_aa3b7453,empty_tray_before_stacker,process,stacker,tray_supply,tray refill,1,Generated production event
EV_af9402e0,HP_12d59866,planned_maintenance,maintenance,maintenance,planned,maintenance,13,Generated production event
EV_d846dbcf,HP_12d59866,sticker_roll_change,changeover,labeling_unit,sticker_roll,roll change,2,Generated production event
EV_c06471fb,HP_810a76c2,other,other,unknown,unknown,unknown,14,Generated production event
EV_7fe8ab6a,HP_810a76c2,small_product_output,process,upstream_process,throughput,process check,6,Generated production event
EV_9c92787f,HP_4db51f01,destacker_jam,mechanical,destacker,tray_flow,tray clearance,13,Generated production event
EV_5a67d16a,HP_4db51f01,sticker_roll_change,changeover,labeling_unit,sticker_roll,roll change,2,Generated production event
EV_42545002,HP_6b550482,delta_sensor_fault_2,electrical,delta_robot,sensor,sensor check,12,Generated production event
EV_754db765,HP_6b550482,stacker_jam,mechanical,stacker,tray_flow,tray clearance,3,Generated production event
EV_cde6d190,HP_4393a1f8,other,other,unknown,unknown,unknown,7,Generated production event
EV_1921b03d,HP_4393a1f8,sticker_rewinder_belt_break,mechanical,labeling_unit,belt,belt replacement,4,Generated production event
EV_ac6c183e,HP_4393a1f8,outfeed_conveyor_failure,mechanical,case_packer,conveyor,product evacuation,4,Generated production event
EV_72d35f97,HP_4393a1f8,weigher_tank_change,changeover,weigher,tank,tank change,2,Generated production event
EV_29adba8a,HP_bb59c970,product_detachment_fault,mechanical,delta_robot,gripper,product pick,7,Generated production event
EV_cbbec5cc,HP_bb59c970,film_retake,process,film_unit,film,film reposition,10,Generated production event
EV_d2303915,HP_415f8f0f,weigher_tank_change,changeover,weigher,tank,tank change,9,Generated production event
EV_8d51944d,HP_415f8f0f,product_detachment_fault,mechanical,delta_robot,gripper,product pick,5,Generated production event
EV_0bc1b22f,HP_415f8f0f,delta_sensor_fault_2,electrical,delta_robot,sensor,sensor check,6,Generated production event
EV_95d69297,HP_415f8f0f,tray_blocked_in_stacker,mechanical,stacker,guide,tray alignment,2,Generated production event
EV_2a40a845,HP_607587b7,base_plate_transfer_fault,mechanical,base_plate_system,transfer,plate transfer,13,Generated production event
EV_64a586d2,HP_607587b7,poor_material_supply,organization,supply_chain,logistics,supply adjustment,5,Generated production event
EV_5eaaf58b,HP_e8e66ce2,cassette_sticker_adjustment,process,labeling_unit,cassette,cassette adjust,8,Generated production event
EV_1b7d8682,HP_e8e66ce2,unknown_event,other,unknown,unknown,unknown,5,Generated production event
EV_ceebfe82,HP_e8e66ce2,small_product_output,process,upstream_process,throughput,process check,6,Generated production event
EV_4a9d312d,HP_e8e66ce2,product_detachment_fault,mechanical,delta_robot,gripper,product pick,3,Generated production event
EV_7f679ba5,HP_e8e66ce2,stacker_jam,mechanical,stacker,tray_flow,tray clearance,1,Generated production event
EV_736a8af5,HP_d3d57807,small_product_output,process,upstream_process,throughput,process check,20,Generated production event
EV_952765cf,HP_d3d57807,operator_break,planned,human,break,break,2,Generated production event
EV_44ee2717,HP_a6084c87,shift_handover,planned,organization,handover,handover,7,Generated production event
EV_32c61b22,HP_a6084c87,unplanned_maintenance,maintenance,maintenance,unplanned,maintenance,4,Generated production event
EV_a39109e1,HP_a6084c87,delta_sensor_fault_2,electrical,delta_robot,sensor,sensor check,7,Generated production event
EV_bdcaa8d4,HP_a6084c87,ink_ribbon_replacement,operator,printing_unit,ink_ribbon,ribbon replacement,3,Generated production event
EV_97bb449d,HP_7bece651,cleaning,planned,line,cleaning,cleaning,9,Generated production event
EV_bcef4822,HP_7bece651,intermediate_changeover,changeover,line,format,changeover,7,Generated production event
EV_9e781b96,HP_7bece651,delta_sensor_fault_2,electrical,delta_robot,sensor,sensor check,1,Generated production event
EV_c68b9515,HP_1b77d9ab,delta_sensor_fault_2,electrical,delta_robot,sensor,sensor check,17,Generated production event
EV_e143fe1c,HP_1b77d9ab,article_code_change,changeover,control_system,article_code,code update,5,Generated production event
EV_ad0248c7,HP_4c6e3154,short_break,planned,human,break,break,10,Alternating daily break
EV_fd3a2574,HP_4c6e3154,shift_handover,planned,organization,handover,handover,13,Generated production event
EV_33f6554d,HP_4c6e3154,meeting,planned,organization,meeting,meeting,3,Generated production event
EV_367de70b,HP_950a14f8,short_break,planned,human,break,break,10,Alternating daily break
EV_9e420955,HP_950a14f8,paper_roll_change,changeover,printing_unit,paper_roll,roll change,4,Generated production event
